epoch,step,train/contrastive_loss_epoch,train/contrastive_loss_step,train/cosmology_loss_epoch,train/cosmology_loss_step,train/matter_loss_epoch,train/matter_loss_step,train/pretrained_cosmology_accuracy_epoch,train/pretrained_cosmology_accuracy_step,train/total_loss_epoch,train/total_loss_step,train/weight_component_epoch,train/weight_component_step,train/weight_cosmology_epoch,train/weight_cosmology_step,train/weight_matter_epoch,train/weight_matter_step,val/cosmology_loss,val/cosmology_silhouette,val/matter_silhouette,val/pretrained_cosmology_accuracy,val/total_loss
1,299,,38.74324035644531,,0.5268335938453674,,-1.6364762783050537,,0.4375,,11.559094429016113,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,304,,38.012847900390625,,-0.31273698806762695,,-2.575744390487671,,0.65625,,10.73233699798584,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,309,,38.804710388183594,,-0.3739467263221741,,-5.1707963943481445,,0.75,,10.420280456542969,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,314,,43.60270690917969,,0.6498757600784302,,-5.172184944152832,,0.59375,,12.371313095092773,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,319,,45.64146423339844,,-0.2665548324584961,,-5.829641342163086,,0.5,,12.393234252929688,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,324,,39.548709869384766,,1.041414499282837,,-5.662712574005127,,0.59375,,11.252778053283691,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,329,,33.50607681274414,,-1.5036919116973877,,-3.7930307388305664,,0.59375,,8.54137134552002,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,334,,36.630836486816406,,0.0905548632144928,,-5.046194553375244,,0.5,,10.025289535522461,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,339,,43.02638626098633,,0.7838257551193237,,-4.072598934173584,,0.4375,,12.485308647155762,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,344,,39.15966796875,,-0.43762093782424927,,-3.8233747482299805,,0.5625,,10.764415740966797,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,349,,36.99995422363281,,0.7601330280303955,,-5.081513404846191,,0.46875,,10.463750839233398,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,354,,40.83000183105469,,0.7643542289733887,,-2.803734302520752,,0.40625,,12.07043170928955,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,359,,41.097572326660156,,2.07563853263855,,-3.942455768585205,,0.625,,12.57859992980957,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,364,,36.444271087646484,,-1.3118952512741089,,-3.7284798622131348,,0.6875,,9.531638145446777,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,369,,38.444644927978516,,-1.5733747482299805,,-4.902523517608643,,0.59375,,9.76620101928711,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,374,,34.962196350097656,,-0.669705867767334,,-2.30617618560791,,0.53125,,9.692570686340332,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,379,,38.36753845214844,,3.172232151031494,,-4.222189903259277,,0.65625,,12.25193977355957,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,384,,38.08501434326172,,-0.9366417527198792,,-0.9990146160125732,,0.53125,,10.757380485534668,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,389,,38.09835433959961,,0.10897171497344971,,-6.330802917480469,,0.53125,,10.2178316116333,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,394,,39.07865524291992,,-2.8110287189483643,,-3.901064872741699,,0.6875,,9.53786849975586,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,399,,35.400360107421875,,-1.2742255926132202,,-4.4763078689575195,,0.59375,,9.08773422241211,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,404,,38.570884704589844,,-0.32811394333839417,,-5.676119804382324,,0.53125,,10.271985054016113,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,409,,33.36360168457031,,-1.1868175268173218,,-4.853375434875488,,0.625,,8.44499683380127,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,414,,39.51654052734375,,0.1944705843925476,,-4.467173099517822,,0.5625,,11.05876350402832,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,419,,35.30668640136719,,-1.9216002225875854,,-6.047718048095703,,0.65625,,8.421663284301758,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,424,,43.42695617675781,,-0.3543023467063904,,-6.070199489593506,,0.625,,11.636897087097168,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,429,,35.3570556640625,,1.8022382259368896,,-4.690373420715332,,0.46875,,10.570160865783691,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,434,,37.756980895996094,,-2.094111919403076,,-6.438440322875977,,0.59375,,8.992350578308105,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,439,,34.974830627441406,,-3.422090530395508,,-6.953952789306641,,0.6875,,7.390614032745361,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,444,,35.31493377685547,,-1.619332194328308,,-5.283712387084961,,0.59375,,8.728072166442871,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,449,,38.785438537597656,,-0.4512692093849182,,-6.1149115562438965,,0.6875,,10.18701457977295,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,454,,44.131378173828125,,0.5517911911010742,,-6.066191673278809,,0.5625,,12.302071571350098,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,459,,36.916568756103516,,-0.6804558634757996,,-4.855123519897461,,0.59375,,9.763718605041504,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,464,,38.08053207397461,,-1.5317018032073975,,-6.076113224029541,,0.59375,,9.443086624145508,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,469,,37.303871154785156,,0.9173823595046997,,-5.868332862854004,,0.5625,,10.476186752319336,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,474,,34.689247131347656,,-2.4395217895507812,,-4.540993690490723,,0.65625,,8.278815269470215,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,479,,32.897735595703125,,-0.6359716653823853,,-4.046277046203613,,0.65625,,8.742079734802246,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,484,,39.46669006347656,,1.229594111442566,,-4.192666053771973,,0.65625,,11.616271018981934,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,489,,37.02241516113281,,0.7050521373748779,,-4.756244659423828,,0.5625,,10.508001327514648,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,494,,41.048545837402344,,-0.40422874689102173,,-4.68850040435791,,0.5,,11.174750328063965,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,499,,38.17915344238281,,-0.11632433533668518,,-4.371360778808594,,0.53125,,10.521312713623047,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,504,,43.087093353271484,,-0.1479215919971466,,-6.141900062561035,,0.4375,,11.623786926269531,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,509,,38.78948211669922,,-1.1864030361175537,,-4.3637871742248535,,0.625,,10.17088508605957,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,514,,33.88523864746094,,-1.4700472354888916,,-4.9325456619262695,,0.5625,,8.444039344787598,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,519,,42.00371551513672,,-2.029341697692871,,-5.860527038574219,,0.59375,,10.414339065551758,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,524,,33.25117111206055,,0.23405930399894714,,-3.150545120239258,,0.65625,,9.462271690368652,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,529,,40.773902893066406,,0.8868703842163086,,-2.6191580295562744,,0.53125,,12.151774406433105,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,534,,38.814552307128906,,0.8632737994194031,,-4.545783042907715,,0.53125,,11.16684627532959,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,539,,37.31901168823242,,-2.05513858795166,,-5.075861930847168,,0.59375,,9.152962684631348,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,544,,37.418968200683594,,0.20352357625961304,,-5.200913429260254,,0.46875,,10.287269592285156,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,549,,37.790321350097656,,-1.0497634410858154,,-5.620552062988281,,0.46875,,9.688105583190918,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,554,,42.451988220214844,,-1.5625654458999634,,-6.1508708000183105,,0.5,,10.724140167236328,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,559,,37.24507522583008,,1.7838408946990967,,-6.802221298217773,,0.40625,,10.704998970031738,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,
1,563,,,,,,,,,,,,,,,,,-0.5230042338371277,0.034575916826725006,0.7948927283287048,0.5806666612625122,10.592580795288086
1,563,38.370628356933594,,-0.5026696920394897,,-4.681052207946777,,0.5666666626930237,,10.323639869689941,,0.3000003397464752,,0.9525001049041748,,1.0,,,,,,
2,564,,37.607269287109375,,-2.758343458175659,,-3.3058409690856934,,0.65625,,9.241841316223145,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,569,,39.2294921875,,-0.20107191801071167,,-5.413661956787109,,0.5625,,10.585579872131348,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,574,,37.824806213378906,,-0.44727179408073425,,-4.186068058013916,,0.5625,,10.286593437194824,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,579,,37.52928924560547,,0.10442087799310684,,-6.996307373046875,,0.5,,9.911736488342285,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,584,,41.87043762207031,,-2.353558301925659,,-6.725013256072998,,0.6875,,10.039350509643555,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,589,,36.542579650878906,,-1.0069057941436768,,-5.0237250328063965,,0.5625,,9.45457649230957,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,594,,40.79712677001953,,-1.2723848819732666,,-5.669079780578613,,0.5625,,10.469130516052246,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,599,,37.717254638671875,,-0.0781087875366211,,-4.502862930297852,,0.5,,10.375550270080566,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,604,,37.621734619140625,,0.17582584917545319,,-3.4843244552612305,,0.5,,10.677568435668945,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,609,,33.315574645996094,,0.6638625860214233,,-5.305144309997559,,0.5625,,9.265575408935547,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,614,,35.34202575683594,,0.41720980405807495,,-5.703674793243408,,0.5625,,9.670477867126465,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,619,,36.317649841308594,,-0.45586198568344116,,-5.7391133308410645,,0.625,,9.51954174041748,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,624,,40.74200439453125,,-0.9139832258224487,,-6.342220306396484,,0.625,,10.497166633605957,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,629,,33.43042755126953,,-1.5616787672042847,,-6.3537139892578125,,0.5625,,7.9775471687316895,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,634,,35.68254470825195,,1.7821012735366821,,-4.225163459777832,,0.40625,,10.750781059265137,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,639,,42.06310272216797,,0.09456449747085571,,-6.545139312744141,,0.53125,,11.357186317443848,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,644,,46.23601150512695,,-2.647219657897949,,-4.777294158935547,,0.65625,,11.591734886169434,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,649,,38.70301818847656,,-0.11293277144432068,,-1.924221396446228,,0.65625,,11.169595718383789,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,654,,40.47841262817383,,1.4419893026351929,,-3.5331919193267822,,0.375,,12.157880783081055,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,659,,38.562442779541016,,-0.834733784198761,,-4.912539005279541,,0.5,,10.168858528137207,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,664,,33.9498291015625,,-0.39637503027915955,,-2.6340014934539795,,0.65625,,9.4599609375,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,669,,35.61532974243164,,0.2106805443763733,,-4.2905778884887695,,0.5,,9.93182373046875,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,674,,36.92962646484375,,1.0383585691452026,,-2.3672688007354736,,0.625,,11.124613761901855,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,679,,34.77693176269531,,-0.1721658855676651,,-5.105612277984619,,0.5625,,9.325874328613281,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,684,,37.98553466796875,,2.092055082321167,,-5.415797710418701,,0.71875,,11.358528137207031,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,689,,38.272483825683594,,-0.036713823676109314,,-5.737973213195801,,0.53125,,10.315793991088867,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,694,,40.14476013183594,,-1.3530293703079224,,-3.592306137084961,,0.71875,,10.648452758789062,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,699,,37.39525604248047,,0.6159279346466064,,-3.8039257526397705,,0.53125,,10.765756607055664,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,704,,34.18825149536133,,-2.805609941482544,,-4.985513687133789,,0.625,,7.8565673828125,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,709,,33.70501708984375,,0.0354141891002655,,-2.3266546726226807,,0.5625,,9.663881301879883,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,714,,41.32466506958008,,-0.4727485179901123,,-5.205996513366699,,0.40625,,11.119826316833496,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,719,,37.43873596191406,,-0.026346974074840546,,-4.753767490386963,,0.34375,,10.267694473266602,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,724,,37.22870635986328,,1.640522837638855,,-5.094142913818359,,0.3125,,10.97004508972168,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,729,,37.69606399536133,,-2.222902297973633,,-5.667209625244141,,0.59375,,9.063926696777344,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,734,,31.910388946533203,,-0.10782836377620697,,-5.951613426208496,,0.46875,,8.328880310058594,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,739,,34.0840950012207,,0.10746660828590393,,-4.503061294555664,,0.53125,,9.378350257873535,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,744,,35.804378509521484,,0.19115246832370758,,-5.810120582580566,,0.5,,9.67486572265625,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,749,,40.408905029296875,,0.8619644641876221,,-5.581063270568848,,0.65625,,11.4374418258667,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,754,,39.09886169433594,,-1.5223184823989868,,-4.078313827514648,,0.65625,,10.152837753295898,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,759,,42.81731414794922,,0.36468958854675293,,-5.747829437255859,,0.6875,,11.877973556518555,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,764,,34.7800407409668,,-0.4776846170425415,,-4.805994033813477,,0.65625,,9.23397159576416,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,769,,42.19564437866211,,-0.6528521776199341,,-5.581258773803711,,0.59375,,11.216015815734863,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,774,,42.50801086425781,,-9.349637031555176,,-2.556452989578247,,0.84375,,7.5662946701049805,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,779,,43.38136291503906,,-2.090029001235962,,-3.664419174194336,,0.75,,11.23651123046875,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,784,,40.241249084472656,,0.24481984972953796,,-4.091822147369385,,0.5625,,11.376420974731445,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,789,,36.330169677734375,,-0.474831223487854,,-5.4310173988342285,,0.71875,,9.575432777404785,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,794,,35.234825134277344,,-0.7432013154029846,,-1.7733352184295654,,0.625,,9.8441801071167,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,799,,33.20866775512695,,0.347690224647522,,-4.764659881591797,,0.46875,,9.183513641357422,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,804,,32.83597946166992,,0.822191596031189,,-3.530881404876709,,0.40625,,9.555713653564453,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,809,,35.791412353515625,,0.632640540599823,,-5.158448219299316,,0.40625,,10.022054672241211,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,814,,38.934043884277344,,-1.7303330898284912,,-5.256889343261719,,0.65625,,9.76366901397705,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,819,,39.66224670410156,,0.5602567791938782,,-5.211483955383301,,0.625,,11.136506080627441,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,824,,42.178924560546875,,0.2498328983783722,,-4.905778884887695,,0.5625,,11.797438621520996,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,829,,42.931907653808594,,-0.12726297974586487,,-4.335244655609131,,0.53125,,11.948892593383789,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,834,,36.81159210205078,,0.910932719707489,,-7.041586399078369,,0.71875,,10.09062671661377,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,839,,34.06830596923828,,1.6756494045257568,,-7.064589500427246,,0.625,,9.64539909362793,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,844,,38.098716735839844,,3.2973461151123047,,-4.643935203552246,,0.375,,12.149500846862793,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,
2,845,,,,,,,,,,,,,,,,,-0.5618683099746704,0.03188665211200714,0.8247108459472656,0.562333345413208,11.174826622009277
2,845,37.99613571166992,,-0.22329989075660706,,-4.8097662925720215,,0.5633333325386047,,10.325239181518555,,0.3000003397464752,,1.154999017715454,,1.0,,,,,,
